Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tristan Beck","SFG",0.809277,0.830705,0,4.51037,25,0,0,2.2352,,16.8013,73.126,17.1911,9.07,8.42,1.86513,5.73783,0.397917,0.717882,13.4172,7.18723,3.07361,2.33837,0.999104,0.18348,0.0784649,0.10501521080732346,0.257853,1.36472,0.29824,0.68211,,,4.10438,0.11303,0.000984834,999,,,,,,,70.00000000000001,4.11764705882353,72,4.235294117647059,,,,,,,,,,,,,,,,,,,"Tristan Beck","21584",663941
"Kyle Hurt","LAD",1.1949,0.471439,0,4.22972,27,0,0,5.8297,,18.3629,80.4807,15.7575,9.29,8.63,2.04187,9.79037,0.38597,1.11359,21.3229,10.4507,4.79844,2.17795,1.00076,0.264944,0.121649,0.14329542964696884,0.226477,1.39128,0.296798,0.716545,,,4.01023,0.112818,0.0547749,999,,,,,,,100.00000000000003,5.555555555555557,97,5.388888888888889,,,,,,,,,,,,,,,,,,,"Kyle Hurt","27514",669165
"Paul Sewald","ARI",1.17071,0.967071,0,4.45896,31,0,14.582,1.4237,,22.3841,95.0043,19.4918,11.92,11.09,3.87822,7.53351,0.440277,1.22413,23.5134,9.45407,3.02901,3.12118,1.55932,0.247499,0.0792966,0.16820213943719864,0.226,1.20734,0.265289,0.699455,,,4.43084,0.111885,-0.0344554,389.9100036621094,,,,,,,164.20000000000002,7.463636363636365,158,7.181818181818182,,,,,,,,,,,,,,,,,,,"Paul Sewald","13892",623149
"Joe Rock","CHW",0.490776,0.556586,0,3.77184,16,0,0,0.2831,,11.7635,50.1054,10.3884,5.33,4.93,1.16333,4.21019,0.32337,0.868921,11.8274,9.04886,3.22112,2.80922,0.890036,0.23605,0.0840266,0.1520230993628502,0.23072,1.24101,0.287965,0.714622,,,3.67573,0.111755,0.13866,999,,,,,,,59.500000000000014,4.958333333333335,56,4.666666666666667,,,,,,,,,,,,,,,,,,,"Joe Rock","30016",697812
"Justin Lawrence","WSN",0.731709,0.93145,0,4.24901,27,0,0.552,5.1835,,18.1525,79.5943,16.4217,9.24,8.57,1.82015,8.36038,0.403789,1.70758,18.3816,9.11361,4.14508,2.19866,0.902432,0.230941,0.105037,0.12590386718511581,0.236194,1.36522,0.29603,0.699027,,,4.04784,0.111736,0.0547749,999,,,,,,,98.00000000000003,5.444444444444446,95,5.277777777777778,,,,,,,,,,,,,,,,,,,"Justin Lawrence","17639",664875
"Tim Mayza","PHI",1.12111,0.772585,0,4.2584,26,0,0,4.5854,,19.2326,82.6081,19.925,9.85,9.1,2.22502,5.62995,0.451317,0.729527,16.3623,7.65684,2.63457,2.9063,1.04121,0.198072,0.0681525,0.12991913408041,0.261316,1.32873,0.306964,0.699866,,,3.9001,0.111569,0.00706559,999,,,,,,,95,5,100,5.2631578947368425,,,,,,,,,,,,,,,,,,,"Tim Mayza","15042",641835
"Cole Sands","MIN",0.845015,0.813518,0,4.58004,26,0,0,3.3772,,16.8601,72.7663,16.5903,9.25,8.58,2.18653,5.47423,0.264189,0.952251,15.3035,8.16906,2.92217,2.79555,1.16718,0.21031,0.0752304,0.13507969677448273,0.250081,1.30868,0.294859,0.67433,,,4.11974,0.108843,0.0009831151,735.4400024414062,,,,,,,81.00000000000001,4.764705882352942,83,4.882352941176471,,,,,,,,,,,,,,,,,,,"Cole Sands","21461",663485
"Dennis Santana","PIT",1.03544,0.951711,0,4.38822,32,0,5.57,4.9999,,20.694,89.1488,19.5696,10.89,10.09,2.63356,7.66395,0.513681,0.810145,18.4756,8.03519,3.33311,2.41071,1.14536,0.207244,0.0859681,0.12127634882926941,0.242574,1.31601,0.284325,0.694095,,,4.20296,0.108168,0.0131413,150.50999450683594,,,,,,,125.5,5.976190476190476,125,5.9523809523809526,,,,,,,,,,,,,,,,,,,"Dennis Santana","17878",642701
"Alex Hoppe","SEA",0.92661,0.650208,0,4.32211,23,0,0,0.322,,17.1999,75.2475,16.1336,8.89,8.26,1.86274,7.80265,0.452574,0.941692,17.7594,9.29276,4.0828,2.27608,0.974692,0.236013,0.103693,0.13232030719518661,0.2426,1.39165,0.304407,0.705456,,,3.97368,0.107896,0.00098872,999,,,,,,,68.60000000000002,4.0352941176470605,68,4,,,,,,,,,,,,,,,,,,,"Alex Hoppe","31880",695380
"Tobias Myers","NYM",1.74204,1.74109,0.833326,4.98104,25,3,0,0.313,,36.1913,157.115,37.1376,21.56,20.03,6.24069,12.2644,0.574121,1.10971,27.2092,6.76636,3.04989,2.21856,1.55193,0.17318,0.0780596,0.09512027353048325,0.258364,1.36502,0.280138,0.684666,,,4.95232,0.107558,-0.146517,999,,,,,,,111.40000000000002,3.094444444444445,117,3.25,,,,,,,,,,,,,,,,,,,"Tobias Myers","22191",668964
"Jakob Junis","TEX",1.04569,0.801097,0,4.1898,30,0,2.345,5.3468,,19.1179,80.5226,18.2163,9.6,8.9,2.56471,4.82546,0.36006,0.962413,15.6177,7.35224,2.27165,3.23652,1.20737,0.193954,0.0599268,0.13402745127677917,0.243747,1.20525,0.276764,0.691052,,,4.12406,0.107504,0.00706027,999,,,,,,,100.89999999999999,5.310526315789473,100,5.2631578947368425,,,,,,,,,,,,,,,,,,,"Jakob Junis","13619",596001
"Jovani Morán","BOS",0.605402,0.445337,0,3.79158,16,0,0,0.3232,,11.0613,47.2232,8.94456,5.01,4.66,1.16127,5.20427,0.245588,0.4963,12.0741,9.82404,4.23443,2.32004,0.944857,0.255682,0.110206,0.14547602832317352,0.215414,1.27912,0.275152,0.72976,,,3.83342,0.107017,0.0844199,999,,,,,,,54.70000000000001,4.9727272727272736,51,4.636363636363637,,,,,,,,,,,,,,,,,,,"Jovani Moran","20422",663558
"Trenton Denholm","CLE",0.447015,0.668301,0.269392,4.39035,7,1,0,0,,10.9262,46.6551,10.9832,5.77,5.33,1.52456,3.0854,0.164694,0.434628,8.73812,7.19763,2.54146,2.83209,1.25579,0.187292,0.0661322,0.1211598813533783,0.254624,1.2876,0.287738,0.695362,,,4.2866,0.106212,0.0328799,999,,,,,,,37.20000000000001,3.3818181818181827,38,3.4545454545454546,,,,,,,,,,,,,,,,,,,"Trenton Denholm","sa3018139",671143
"Miguel Ullola","HOU",0.858766,0.61358,0,3.93032,23,0,0,1.9626,,14.953,64.8908,10.6008,6.97,6.53,1.74341,9.36523,0.500105,0.964493,18.9057,11.3791,5.63681,2.01871,1.04934,0.291346,0.144323,0.14702290296554565,0.194292,1.33525,0.261187,0.74156,,,4.16514,0.10595,0.096553,999,,,,,,,73.80000000000001,4.920000000000001,65,4.333333333333333,,,,,,,,,,,,,,,,,,,"Miguel Ullola","29036",699044
"Brandon Eisert","CHW",0.849372,1.02867,0,4.19066,28,0,0,4.3593,,20.4884,86.8501,18.7176,10.33,9.54,2.87382,6.57404,0.479889,1.05191,19.7072,8.65686,2.8878,2.99774,1.26239,0.226911,0.0756941,0.15121698379516602,0.236261,1.23444,0.279713,0.703472,,,4.122,0.105361,0.0608614,999,,,,,,,93.69999999999999,4.685,93,4.65,,,,,,,,,,,,,,,,,,,"Brandon Eisert","27668",685126
"Tyler Wells","BAL",1.16702,0.788747,0,4.19799,29,0,0.916,7.112,,19.0162,79.3438,16.7473,9.56,8.87,3.34983,5.30786,0.338698,0.781711,18.4557,8.7347,2.5121,3.47705,1.58541,0.232604,0.066897,0.16570687294006348,0.228619,1.15981,0.260405,0.719543,,,4.41535,0.105312,0.00706146,748.469970703125,,,,,,,110.49999999999999,5.81578947368421,107,5.631578947368421,,,,,,,,,,,,,,,,,,,"Tyler Wells","20000",669330
"Cade Povich","BAL",0.999595,0.978212,0.544373,4.6624,11,2,0,0.3122,,17.4309,75.5138,16.9512,9.72,9.03,2.69802,6.61561,0.312835,0.711138,15.1845,7.84012,3.41579,2.29526,1.39305,0.201083,0.087608,0.11347489804029465,0.248599,1.35201,0.283339,0.699703,,,4.6366,0.104266,-0.00983333,999,,,,,,,50.7,2.9823529411764707,52,3.0588235294117645,,,,,,,,,,,,,,,,,,,"Cade Povich","30055",700249
"Jonathan Bowlan","PHI",1.26719,0.904797,0,4.38089,29,0,0,5.6592,,21.4477,92.8731,20.2896,11.27,10.44,2.95786,8.63002,0.665048,0.66214,21.0025,8.81319,3.62138,2.43366,1.24119,0.226142,0.0929227,0.13321946561336517,0.242754,1.34838,0.2907,0.712292,,,4.23976,0.10305,0.0131444,999,,,,,,,102.5,4.880952380952381,102,4.857142857142857,,,,,,,,,,,,,,,,,,,"Jonathan Bowlan","24607",680742
"Ian Hamilton","ATL",0.866053,0.667548,0,4.41107,24,0,0,2.0868,,17.4651,76.7873,16.6807,9.19,8.56,1.7746,8.14226,0.324057,0.889642,16.8797,8.69832,4.19581,2.0731,0.914474,0.219824,0.106037,0.11378764361143112,0.246191,1.42129,0.303581,0.699821,,,4.04503,0.103001,0.000986696,999,,,,,,,72.00000000000001,4.23529411764706,74,4.352941176470588,,,,,,,,,,,,,,,,,,,"Ian Hamilton","19261",641656
"Yennier Cano","BAL",1.13968,0.799659,0,4.32987,30,0,1.374,6.0137,,19.705,84.9392,19.5778,10.23,9.48,2.18551,7.12119,0.292852,0.845021,17.325,7.91299,3.25252,2.43288,0.998206,0.203969,0.0838386,0.12013086676597595,0.254346,1.35494,0.302672,0.696679,,,4.0019,0.102912,0.0608611,999,,,,,,,110.4,5.5200000000000005,113,5.65,,,,,,,,,,,,,,,,,,,"Yennier Cano","25911",666974
"Wilber Dotel","PIT",1.13516,1.54448,0.562537,4.84896,22,2,0,0.2984,,28.0266,123.384,27.3176,16.22,15.1,4.04227,12.4255,0.569877,1.52077,24.9399,8.00879,3.99012,2.00715,1.29807,0.202133,0.100706,0.10142666846513748,0.249618,1.41805,0.289295,0.690153,,,4.69375,0.102764,-0.0234818,999,,,,,,,95.80000000000005,3.4214285714285735,96,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Wilber Dotel","28901",696062
"Jonathan Pintaro","NYM",0.706167,0.472651,0,4.13119,19,0,0,0.313,,12.9624,56.3523,11.6848,6.4,5.95,1.35686,5.90393,0.300321,0.747838,13.4005,9.3042,4.09921,2.26975,0.942095,0.237798,0.104768,0.13302993029356003,0.235105,1.35691,0.295565,0.713153,,,3.93836,0.101967,0.0904866,999,,,,,,,57.7,4.438461538461539,57,4.384615384615385,,,,,,,,,,,,,,,,,,,"Jonathan Pintaro","33980",702752
"Chris Martin","TEX",0.788626,0.620511,0,4.21887,23,0,0,3.0186,,14.3569,60.1978,14.4811,7.28,6.73,1.92607,2.78916,0.326504,0.578951,11.4525,7.1793,1.74846,4.10608,1.20741,0.190248,0.0463332,0.1439148262143135,0.254816,1.20293,0.288947,0.685497,,,3.9581,0.101379,0.0426024,638.3599853515625,,,,,,,64.6,4.614285714285714,66,4.714285714285714,,,,,,,,,,,,,,,,,,,"Chris Martin","11847",455119
"Kohl Drake","ARI",0.660304,0.704507,0.278707,4.5732,11,1,0,0,,15.2913,66.6054,14.9425,8.37,7.77,2.03838,5.99015,0.397981,0.61706,13.902,8.18234,3.52563,2.32082,1.19973,0.208723,0.089935,0.11878751218318939,0.249049,1.36893,0.29289,0.694878,,,4.31659,0.100795,0.0449637,999,,,,,,,54.400000000000006,3.626666666666667,56,3.7333333333333334,,,,,,,,,,,,,,,,,,,"Kohl Drake","sa3021723",684442
"Drew Thorpe","CHW",0.471661,0.873549,0.687829,4.54001,2,2,0,0,,10.348,43.887,9.73813,5.6,5.22,1.59705,3.45906,0.0257903,0.376536,7.28293,6.3342,3.00846,2.10547,1.38901,0.165947,0.0788174,0.0871298760175705,0.243141,1.27534,0.261171,0.693091,,,4.81639,0.0987263,0.0320826,999,,,,,,,28.4,2.84,29,2.9,,,,,,,,,,,,,,,,,,,"Drew Thorpe","31967",689672
"Hagen Smith","CHW",0.444204,0.878868,0.611211,4.63034,2,2,0,0,,9.874,42.9325,8.83914,5.44,5.08,1.45046,4.7672,0.0295598,0.536196,9.49064,8.65057,4.34523,1.99082,1.32207,0.221059,0.111039,0.11002007126808167,0.234902,1.378,0.276854,0.705473,,,4.7043,0.0980826,0.130447,999,,,,,,,38.300000000000004,3.8300000000000005,37,3.7,,,,,,,,,,,,,,,,,,,"Hagen Smith","sa3025544",696146
"AJ Blubaugh","HOU",1.03061,0.750474,0,4.07928,28,0,0,5.4952,,18.4224,78.6685,15.5456,8.99,8.35,2.42789,8.14795,0.437023,0.532373,18.4604,9.01859,3.98057,2.26565,1.18611,0.234661,0.103573,0.13108773529529572,0.222117,1.28613,0.267163,0.724509,,,4.22837,0.0979092,0.0547748,748.5399780273438,,,,,,,96.00000000000003,5.333333333333335,93,5.166666666666667,,,,,,,,,,,,,,,,,,,"AJ Blubaugh","31764",805123
"Grant Anderson","MIL",1.0132,0.97393,0,4.30032,30,0,0.46,5.7288,,21.703,93.3171,19.482,11.19,10.37,3.10075,8.67125,0.540025,1.0889,21.3465,8.85213,3.59587,2.46175,1.28584,0.228752,0.0929223,0.13582957535982132,0.233159,1.2972,0.277133,0.712377,,,4.345,0.0977911,0.0669477,999,,,,,,,112.5,5.113636363636363,107,4.863636363636363,,,,,,,,,,,,,,,,,,,"Grant Anderson","20546",681982
"Yerry De los Santos","NYY",0.94853,0.631635,0,4.16857,24,0,0,0.3213,,16.7323,72.2923,16.0174,8.37,7.75,1.66947,6.58695,0.345376,0.871037,14.4185,7.75544,3.54299,2.18895,0.897978,0.199447,0.0911155,0.10833197832107544,0.247051,1.35094,0.294338,0.702338,,,4.01649,0.0972496,0.102639,999,,,,,,,63.600000000000016,3.741176470588236,63,3.7058823529411766,,,,,,,,,,,,,,,,,,,"Yerry De los Santos","21420",660787
"Dylan Smith","SFG",0.916798,0.938761,0,4.47793,28,0,0.554,5.6427,,18.9328,82.8048,17.9397,10.14,9.42,2.17126,7.84842,0.438618,1.40609,17.0954,8.12655,3.73086,2.1782,1.03214,0.206454,0.0947821,0.11167197674512863,0.24391,1.36208,0.290482,0.687879,,,4.25706,0.0971183,0.00706274,999,,,,,,,105.2,5.536842105263158,105,5.526315789473684,,,,,,,,,,,,,,,,,,,"Dylan Smith","30145",681916
"Enyel De Los Santos","HOU",0.936343,0.714197,0,4.24254,26,0,0,4.5336,,17.0346,72.6505,15.4695,8.63,8.03,2.34917,6.25102,0.30417,0.631087,16.3737,8.65083,3.30264,2.61937,1.24115,0.225377,0.0860424,0.13933439552783966,0.235212,1.27508,0.278887,0.710219,,,4.18806,0.096896,0.0009831151,999,,,,,,,93.20000000000002,5.4823529411764715,90,5.294117647058823,,,,,,,,,,,,,,,,,,,"Enyel De Los Santos","18403",660853
"Robby Ahlstrom","TEX",0.979708,0.725287,0,4.06981,28,0,0.469,5.3747,,17.7576,76.2081,15.6798,8.66,8.03,2.08462,7.27583,0.481672,0.870201,17.1681,8.70122,3.68757,2.3596,1.05654,0.225279,0.0954732,0.12980585545301437,0.230376,1.29272,0.278537,0.713456,,,4.07438,0.0964286,0.0547748,999,,,,,,,97.00000000000003,5.38888888888889,94,5.222222222222222,,,,,,,,,,,,,,,,,,,"Robby Ahlstrom","30167",695239
"Nick Davila","SEA",1.07011,0.758152,0,4.41198,26,0,0,4.7824,,19.3791,83.5996,18.6779,10.25,9.5,2.3933,6.83943,0.739071,0.951162,15.8465,7.35941,3.17636,2.31693,1.11149,0.189552,0.0818117,0.10774068534374237,0.24638,1.31675,0.282869,0.68875,,,4.28177,0.0963519,0.00706559,999,,,,,,,94.6,4.978947368421053,97,5.105263157894737,,,,,,,,,,,,,,,,,,,"Nick Davila","27741",689546
"Jimmy Herget","COL",1.0756,1.15793,0,5.34149,33,0,3.14,4.9756,,25.7288,114.679,28.032,16.44,15.27,3.75281,8.73908,0.722611,1.94604,23.8317,8.33638,3.05695,2.72702,1.31274,0.207813,0.0762051,0.13160783052444458,0.269555,1.42918,0.317753,0.64508,,,4.39522,0.0961316,-0.223763,999,,,,,,,120.39999999999999,4.63076923076923,128,4.923076923076923,,,,,,,,,,,,,,,,,,,"Jimmy Herget","17556",623474
"Adam Macko","TOR",0.85217,0.614063,0,4.18048,24,0,0,2.1108,,15.1346,65.8812,13.4764,7.58,7.03,1.63951,6.91797,0.506519,0.867623,15.7752,9.38095,4.11385,2.28033,0.974957,0.23945,0.105007,0.13444314152002335,0.231969,1.34753,0.290969,0.708013,,,3.97255,0.0958952,-0.00509539,999,,,,,,,68.60000000000001,4.573333333333334,65,4.333333333333333,,,,,,,,,,,,,,,,,,,"Adam Macko","25590",671936
"DJ Herz","WSN",0.38303,0.648908,0.304948,4.19742,6,1,0,0.3067,,10.0347,43.4796,8.54742,5.03,4.68,1.24235,4.99884,0.175293,0.507622,10.6507,9.55243,4.48338,2.13063,1.11425,0.244958,0.11497,0.12998846918344498,0.225091,1.34994,0.280101,0.721291,,,4.23859,0.0955218,0.0804344,999,,,,,,,42.300000000000004,4.23,41,4.1,,,,,,,,,,,,,,,,,,,"DJ Herz","26389",687792
"Clayton Beeter","WSN",0.825387,1.05366,0,4.26129,30,0,13.437,2.0385,,20.2544,88.6776,17.152,10.33,9.59,2.41219,11.4424,0.522572,0.662379,22.1625,9.84786,5.08438,1.93689,1.07185,0.249922,0.129033,0.12088935077190399,0.223995,1.41176,0.283467,0.724279,,,4.25839,0.0952718,0.0608611,307.1400146484375,,,,,,,160.2,8.01,155,7.75,,,,,,,,,,,,,,,,,,,"Clayton Beeter","27494",690925
"Spencer Turnbull",,0.551766,0.772337,0.689492,4.8133,2,2,0,0,,10.284,44.9148,10.0935,5.88,5.5,1.34125,4.40968,0.0306929,0.535248,8.02579,7.02374,3.85911,1.82004,1.17379,0.178689,0.0981787,0.08051037788391113,0.252528,1.41027,0.285995,0.683001,,,4.68283,0.0951724,0.0320826,999,,,,,,,36.7,3.6700000000000004,38,3.8,,,,,,,,,,,,,,,,,,,"Spencer Turnbull","16207",605513
"Calvin Faucher","MIA",0.853674,1.00134,0,4.62842,30,0,2.018,5.5538,,21.059,93.24,20.2989,11.66,10.83,2.21288,10.3313,0.561205,1.00395,20.2136,8.63868,4.41529,1.95654,0.945717,0.216791,0.110803,0.10598767548799515,0.247835,1.45449,0.304078,0.689019,,,4.16678,0.0912945,-0.0879936,999,,,,,,,119.80000000000001,5.704761904761905,120,5.714285714285714,,,,,,,,,,,,,,,,,,,"Calvin Faucher","20116",676534
"Kutter Crawford","BOS",0.522695,0.587853,0.261009,4.40726,7,1,0,0.3232,,10.8435,45.949,9.88156,5.73,5.31,1.83496,3.45956,0.163353,0.484434,10.1397,8.41584,2.87141,2.93091,1.523,0.220672,0.0752912,0.14538072049617767,0.235247,1.23034,0.267948,0.706553,,,4.52653,0.0909408,0.0328799,999,,,,,,,41.80000000000001,3.800000000000001,40,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Kutter Crawford","20531",676710
"Brad Lord","WSN",1.0294,1.6747,0.27568,4.77572,32,1,1.104,7.4387,,35.4292,155.325,36.6076,20.31,18.8,4.93135,12.9223,0.700714,2.01603,28.6901,7.28807,3.28262,2.2202,1.2527,0.18471,0.0831951,0.10151460766792297,0.260762,1.398,0.29669,0.685495,,,4.56047,0.0909262,-0.0976065,999,,,,,,,147.3,4.208571428571429,156,4.457142857142857,,,,,,,,,,,,,,,,,,,"Brad Lord","31972",695418
"Kirby Yates","LAA",1.00862,0.904652,0,4.36186,29,0,3.279,5.7357,,21.0667,90.6095,17.143,10.97,10.21,3.1545,9.82273,0.455633,1.34664,25.241,10.7833,4.19641,2.56965,1.34765,0.278569,0.108407,0.17016170918941498,0.215798,1.28002,0.274044,0.709363,,,4.24656,0.090826,0.0131444,269.42999267578125,,,,,,,130.3,6.204761904761905,122,5.809523809523809,,,,,,,,,,,,,,,,,,,"Kirby Yates","9073",489446
"Jonathan Cannon","CHW",0.932171,1.88293,0.835422,5.0922,12,3,0,0.2831,,23.7186,103.781,24.1061,14.4,13.42,3.88556,8.82281,0.306465,1.18554,17.5977,6.67742,3.3478,1.99457,1.47437,0.169565,0.0850134,0.08455154299736023,0.257068,1.38831,0.279715,0.674045,,,5.01733,0.0871079,0.0220148,999,,,,,,,72.00000000000003,3.0000000000000013,74,3.0833333333333335,,,,,,,,,,,,,,,,,,,"Jonathan Cannon","31730",686563
"Kyle Backhus","PHI",0.96914,0.717357,0,4.61173,23,0,0,3.153,,17.0175,75.166,17.1368,9.41,8.72,1.92062,6.5199,0.569348,1.62768,16.0547,8.4908,3.44817,2.46241,1.01575,0.213589,0.08674,0.12684934586286545,0.255703,1.39014,0.310262,0.679456,,,4.12236,0.086986,0.00098872,999,,,,,,,74.00000000000001,4.352941176470589,76,4.470588235294118,,,,,,,,,,,,,,,,,,,"Kyle Backhus","29615",679775
"George Klassen","LAA",0.829818,1.18392,0.554619,4.83992,11,2,0,0.2996,,18.3722,81.2421,17.8909,10.6,9.88,2.50541,8.66,0.333775,1.04178,16.5963,8.13004,4.24228,1.91643,1.22732,0.204282,0.106595,0.09768704324960709,0.250081,1.44516,0.293399,0.692213,,,4.656,0.0868991,-0.0512054,999,,,,,,,53.500000000000014,2.972222222222223,55,3.0555555555555554,,,,,,,,,,,,,,,,,,,"George Klassen","33464",691946
"Hayden Wesneski","HOU",0.578945,0.559933,0.259845,4.26672,8,1,0,0.2944,,10.7366,45.4049,9.82631,5.47,5.09,1.67862,3.50453,0.154949,0.45896,10.1262,8.48835,2.93769,2.88946,1.40711,0.22302,0.077184,0.1458362489938736,0.237114,1.24163,0.27492,0.715873,,,4.35934,0.0853205,0.130416,999,,,,,,,38.80000000000001,3.5272727272727282,37,3.3636363636363638,,,,,,,,,,,,,,,,,,,"Hayden Wesneski","27581",669713
"JT Brubaker","SFG",0.853445,0.910344,0,4.68217,27,0,0,4.9647,,18.2223,80.2915,19.0162,10.24,9.48,1.92535,7.23195,0.394305,0.812605,15.1475,7.48133,3.57186,2.09452,0.950928,0.188656,0.0900712,0.09858471900224686,0.263211,1.44044,0.309762,0.679675,,,4.14112,0.0851993,-0.0465865,999,,,,,,,85.20000000000002,4.733333333333334,90,5,,,,,,,,,,,,,,,,,,,"JT Brubaker","17578",664141
"Josh Simpson","SEA",1.01097,0.639019,0,4.01142,24,0,0,0.322,,17.9263,77.6023,15.2349,8.6,7.99,1.97394,8.34614,0.644217,1.51363,18.5616,9.31895,4.19022,2.22397,0.991027,0.239189,0.10755,0.13163857907056808,0.224894,1.31544,0.280911,0.719636,,,4.11633,0.0851864,0.0547755,999,,,,,,,77.60000000000002,4.311111111111113,72,4,,,,,,,,,,,,,,,,,,,"Josh Simpson","25957",681006
"Steven Cruz","KCR",0.918418,0.804225,0,4.44168,26,0,0,4.7656,,17.9729,78.248,16.5021,9.53,8.87,2.2686,7.99121,0.37008,0.781771,17.5438,8.78512,4.00162,2.19539,1.13601,0.224208,0.102127,0.12208119034767151,0.237525,1.36279,0.286604,0.701933,,,4.25869,0.0844365,-0.0465781,999,,,,,,,93.40000000000002,5.18888888888889,93,5.166666666666667,,,,,,,,,,,,,,,,,,,"Steven Cruz","23165",674444
"Seth Halvorsen","COL",0.826753,0.825214,0,4.96196,25,0,0,2.9122,,19.4983,87.3182,20.364,11.58,10.75,2.10757,9.2486,0.532763,0.743719,18.7294,8.6451,4.26895,2.02511,0.972806,0.214496,0.105918,0.10857795923948288,0.263354,1.51873,0.323187,0.676341,,,4.12711,0.0841269,-0.194403,712.510009765625,,,,,,,84,4.421052631578948,89,4.684210526315789,,,,,,,,,,,,,,,,,,,"Seth Halvorsen","33294",678020
"George Soriano","STL",0.822538,1.07681,0,4.58166,30,0,1.715,7.5838,,22.2561,97.5694,21.3925,12.16,11.33,2.56389,9.41326,0.513112,1.6419,19.9022,8.0481,3.80656,2.11427,1.0368,0.20398,0.0964776,0.10750202089548111,0.247271,1.38415,0.293975,0.685095,,,4.30497,0.0835993,-0.0344495,999,,,,,,,120.30000000000001,5.468181818181819,120,5.454545454545454,,,,,,,,,,,,,,,,,,,"George Soriano","21863",666277
"Blake Treinen","LAD",0.847739,0.340568,0,4.28865,19,0,0,0.3346,,12.8852,55.2432,11.9007,6.62,6.14,1.57029,4.8467,0.263916,0.645402,12.2565,8.56092,3.38531,2.52884,1.09681,0.221865,0.0877338,0.1341313272714615,0.239204,1.29974,0.287559,0.696089,,,4.06623,0.0835178,-0.0111632,999,,,,,,,46.39999999999999,3.5692307692307685,45,3.4615384615384617,,,,,,,,,,,,,,,,,,,"Blake Treinen","12572",595014
"Trey Gibson","BAL",0.906331,0.929249,0.555085,4.74095,9,2,0,0.3122,,15.4336,67.6594,15.5461,8.72,8.13,2.03053,6.18162,0.181978,1.08363,12.8071,7.46836,3.60476,2.0718,1.18409,0.189288,0.0913638,0.09792403876781464,0.257411,1.40782,0.296677,0.688787,,,4.56861,0.08329,-0.0168327,999,,,,,,,49.800000000000004,3.3200000000000003,54,3.6,,,,,,,,,,,,,,,,,,,"Trey Gibson","33794",694346
"Cade Gibson","MIA",0.736828,0.78115,0,4.311,25,0,0,3.2709,,17.5157,76.3523,16.4307,9.03,8.39,1.58896,6.69909,0.446154,2.04259,14.7914,7.60023,3.44217,2.20798,0.81645,0.193726,0.0877393,0.10598699748516083,0.243019,1.32052,0.289706,0.674462,,,4.09328,0.083211,0.0547753,999,,,,,,,82.00000000000003,4.555555555555557,79,4.388888888888889,,,,,,,,,,,,,,,,,,,"Cade Gibson","31815",806188
"Tyler Zuber","MIA",0.764828,0.860238,0,4.49893,26,0,0,4.6641,,18.2243,79.636,16.4019,9.8,9.11,2.41984,8.65217,0.756849,0.635611,18.4623,9.1175,4.27283,2.13383,1.19503,0.231833,0.108646,0.12318678200244904,0.233153,1.37476,0.28266,0.704046,,,4.33462,0.0831022,-0.0465781,999,,,,,,,93.00000000000003,5.166666666666668,90,5,,,,,,,,,,,,,,,,,,,"Tyler Zuber","20379",676604
"Anthony Molina","ATL",0.640311,0.517097,0,4.55966,18,0,0,0.3261,,13.0865,57.1783,13.8036,7.15,6.63,1.4526,4.54677,0.354992,0.46127,10.7189,7.37174,3.12696,2.35748,0.998997,0.187465,0.0795192,0.10794544965028763,0.264588,1.40224,0.308786,0.686435,,,4.05857,0.081137,-0.0111595,999,,,,,,,54.50000000000001,4.1923076923076925,59,4.538461538461538,,,,,,,,,,,,,,,,,,,"Anthony Molina","26952",683627
"Reiver Sanmartin","SFG",0.650079,0.629078,0,4.23213,20,0,0,0.3224,,13.2487,57.8098,13.5205,6.73,6.23,1.15698,5.06004,0.317035,0.582059,10.7568,7.30727,3.43736,2.12584,0.785952,0.186073,0.0875291,0.09854386746883392,0.259174,1.40245,0.307138,0.698703,,,3.89468,0.0809318,-0.0111666,999,,,,,,,51.50000000000001,3.961538461538462,56,4.3076923076923075,,,,,,,,,,,,,,,,,,,"Reiver Sanmartin","19754",665665
"Bruce Zimmermann","STL",0.372762,0.715417,0.279871,4.83419,7,1,0,0.3495,,11.3566,49.6215,12.2993,6.54,6.1,1.51124,3.59724,0.248987,0.432109,9.11591,7.22427,2.85078,2.53414,1.19765,0.183709,0.0724936,0.11121517419815063,0.269768,1.39976,0.308539,0.678955,,,4.29462,0.080805,-0.0666884,999,,,,,,,31.600000000000005,2.872727272727273,35,3.1818181818181817,,,,,,,,,,,,,,,,,,,"Bruce Zimmermann","20370",669145
